sip,sport,dip,dport,proto,first_timestamp,total_time,pkt_fwd_count,pl_fwd_count,last_timestamp_fwd,pl_len_fwd_mean,pl_len_fwd_stdev,pl_len_fwd_total,pl_len_fwd_min,pl_len_fwd_max,pkt_len_fwd_mean,pkt_len_fwd_stdev,pkt_len_fwd_total,pkt_len_fwd_min,pkt_len_fwd_max,pkt_bwd_count,pl_bwd_count,last_timestamp_bwd,pl_len_bwd_mean,pl_len_bwd_stdev,pl_len_bwd_total,pl_len_bwd_min,pl_len_bwd_max,pkt_len_bwd_mean,pkt_len_bwd_stdev,pkt_len_bwd_total,pkt_len_bwd_min,pkt_len_bwd_max,dd,dn,dns,ds,application,app,traffic_type,label,pkt_flow_fwd_count,pkt_flow_bwd_count,pl_flow_fwd_count,pl_flow_bwd_count,pkt_count_ratio,pkt_bytes_ratio,pl_count_ratio,pl_bytes_ratio,time_difference_seconds,bucket
192.168.0.119,56777,192.168.0.1,53,17,1721796754,334,2,2,1721796754972148,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721796754972482,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,3152,105
192.168.0.29,52021,192.168.0.1,53,17,1721796758,338,2,2,1721796758180953,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796758181291,104.0,0.0,208,104,104,132.0,0.0,264,132,132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.3157894736842106,0.6666666666666666,3.586206896551724,3156,105
192.168.0.119,63152,192.168.0.1,53,17,1721796759,210,2,2,1721796759753131,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721796759753341,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,3157,105
192.168.0.29,52695,192.168.0.1,53,17,1721796761,302,2,2,1721796761494408,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761494710,322.0,0.0,644,322,322,350.0,0.0,700,350,350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,5.223880597014926,0.6666666666666666,8.256410256410257,3159,105
192.168.0.29,51429,192.168.0.1,53,17,1721796761,1853,2,2,1721796761494411,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761496264,239.0,0.0,478,239,239,267.0,0.0,534,267,267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.985074626865672,0.6666666666666666,6.128205128205129,3159,105
192.168.0.29,53351,192.168.0.1,53,17,1721796761,339,2,2,1721796761475068,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796761475407,140.0,0.0,280,140,140,168.0,0.0,336,168,168,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.625,0.6666666666666666,3.888888888888889,3159,105
192.168.0.29,49537,192.168.0.1,53,17,1721796761,252,2,2,1721796761659176,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761659428,322.0,0.0,644,322,322,350.0,0.0,700,350,350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,5.223880597014926,0.6666666666666666,8.256410256410257,3159,105
192.168.0.29,52790,192.168.0.1,53,17,1721796761,149,2,2,1721796761496239,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761496388,322.0,0.0,644,322,322,350.0,0.0,700,350,350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,5.223880597014926,0.6666666666666666,8.256410256410257,3159,105
192.168.0.29,53822,192.168.0.1,53,17,1721796761,221,2,2,1721796761659178,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761659399,322.0,0.0,644,322,322,350.0,0.0,700,350,350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,5.223880597014926,0.6666666666666666,8.256410256410257,3159,105
192.168.0.29,49343,192.168.0.1,53,17,1721796761,340,2,2,1721796761475065,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796761475405,139.0,0.0,278,139,139,167.0,0.0,334,167,167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.609375,0.6666666666666666,3.861111111111111,3159,105
192.168.0.29,59856,192.168.0.1,53,17,1721796761,20872,2,2,1721796761332873,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796761353745,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.25,0.6666666666666666,1.4444444444444444,3159,105
192.168.0.29,52187,192.168.0.1,53,17,1721796761,43487,2,2,1721796761457782,37.0,0.0,74,37,37,65.0,0.0,130,65,65,2,2,1721796761501269,144.0,0.0,288,144,144,172.0,0.0,344,172,172,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.646153846153846,0.6666666666666666,3.891891891891892,3159,105
192.168.0.29,54612,192.168.0.1,53,17,1721796761,64779,2,2,1721796761446217,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761510996,239.0,0.0,478,239,239,267.0,0.0,534,267,267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.985074626865672,0.6666666666666666,6.128205128205129,3159,105
192.168.0.29,55949,192.168.0.1,53,17,1721796761,29291,2,2,1721796761446215,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796761475505,322.0,0.0,644,322,322,350.0,0.0,700,350,350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,5.223880597014926,0.6666666666666666,8.256410256410257,3159,105
192.168.0.29,59865,192.168.0.1,53,17,1721796761,5515,2,2,1721796761387931,35.0,0.0,70,35,35,63.0,0.0,126,63,63,2,2,1721796761393446,116.0,0.0,232,116,116,144.0,0.0,288,144,144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.2857142857142856,0.6666666666666666,3.3142857142857145,3159,105
192.168.0.29,56059,192.168.0.1,53,17,1721796761,20995,2,2,1721796761326558,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796761347553,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.25,0.6666666666666666,1.4444444444444444,3159,105
192.168.0.29,57074,192.168.0.1,53,17,1721796761,192356,2,2,1721796761326561,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796761518917,97.0,0.0,194,97,97,125.0,0.0,250,125,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.953125,0.6666666666666666,2.6944444444444446,3159,105
192.168.0.29,53068,192.168.0.1,53,17,1721796761,9949,2,2,1721796761457785,37.0,0.0,74,37,37,65.0,0.0,130,65,65,2,2,1721796761467734,176.0,0.0,352,176,176,204.0,0.0,408,204,204,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.1384615384615384,0.6666666666666666,4.756756756756757,3159,105
192.168.0.29,58564,192.168.0.1,53,17,1721796762,30588,2,2,1721796762779847,31.0,0.0,62,31,31,59.0,0.0,118,59,59,2,2,1721796762810435,131.0,0.0,262,131,131,159.0,0.0,318,159,159,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.694915254237288,0.6666666666666666,4.225806451612903,3160,105
192.168.0.29,56056,192.168.0.1,53,17,1721796762,29470,2,2,1721796762779837,31.0,0.0,62,31,31,59.0,0.0,118,59,59,2,2,1721796762809307,108.0,0.0,216,108,108,136.0,0.0,272,136,136,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.305084745762712,0.6666666666666666,3.4838709677419355,3160,105
192.168.0.29,58915,192.168.0.1,53,17,1721796762,411,2,2,1721796762449742,30.0,0.0,60,30,30,58.0,0.0,116,58,58,2,2,1721796762450153,212.0,0.0,424,212,212,240.0,0.0,480,240,240,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,4.137931034482759,0.6666666666666666,7.066666666666666,3160,105
192.168.0.29,62789,192.168.0.1,53,17,1721796762,9328,2,2,1721796762373830,34.0,0.0,68,34,34,62.0,0.0,124,62,62,2,2,1721796762383158,141.0,0.0,282,141,141,169.0,0.0,338,169,169,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.725806451612903,0.6666666666666666,4.147058823529412,3160,105
192.168.0.29,50173,192.168.0.1,53,17,1721796762,18664,2,2,1721796762362795,37.0,0.0,74,37,37,65.0,0.0,130,65,65,2,2,1721796762381459,180.0,0.0,360,180,180,208.0,0.0,416,208,208,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.2,0.6666666666666666,4.864864864864865,3160,105
192.168.0.29,56821,192.168.0.1,53,17,1721796762,18888,2,2,1721796762362792,37.0,0.0,74,37,37,65.0,0.0,130,65,65,2,2,1721796762381680,213.0,0.0,426,213,213,241.0,0.0,482,241,241,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.707692307692308,0.6666666666666666,5.756756756756757,3160,105
192.168.0.29,54791,192.168.0.1,53,17,1721796762,28856,2,2,1721796762373827,34.0,0.0,68,34,34,62.0,0.0,124,62,62,2,2,1721796762402683,114.0,0.0,228,114,114,142.0,0.0,284,142,142,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.2903225806451615,0.6666666666666666,3.3529411764705883,3160,105
192.168.0.29,62924,192.168.0.1,53,17,1721796763,163589,2,2,1721796763318322,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721796763481911,110.0,0.0,220,110,110,138.0,0.0,276,138,138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.0,0.6666666666666666,2.682926829268293,3161,105
192.168.0.29,54460,192.168.0.1,53,17,1721796763,34420,2,2,1721796763318325,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721796763352745,162.0,0.0,324,162,162,190.0,0.0,380,190,190,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.753623188405797,0.6666666666666666,3.951219512195122,3161,105
192.168.0.29,56279,192.168.0.1,53,17,1721796764,217733,2,2,1721796764609710,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796764827443,55.0,0.0,110,55,55,83.0,0.0,166,83,83,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2388059701492538,0.6666666666666666,1.4102564102564104,3162,105
192.168.0.29,59346,192.168.0.1,53,17,1721796764,202161,2,2,1721796764609713,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796764811874,121.0,0.0,242,121,121,149.0,0.0,298,149,149,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.2238805970149254,0.6666666666666666,3.1025641025641026,3162,105
192.168.0.29,51702,192.168.0.1,53,17,1721796765,324863,2,2,1721796765263307,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796765588170,61.0,0.0,122,61,61,89.0,0.0,178,89,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.5614035087719298,0.6666666666666666,2.103448275862069,3163,105
192.168.0.29,62953,192.168.0.1,53,17,1721796765,324878,2,2,1721796765263310,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796765588188,113.0,0.0,226,113,113,141.0,0.0,282,141,141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.473684210526316,0.6666666666666666,3.896551724137931,3163,105
192.168.0.119,62229,192.168.0.1,53,17,1721796766,32817596,6,6,1721796769950855,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721796799743256,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,3164,105
192.168.0.29,54377,192.168.0.1,53,17,1721796767,344,2,2,1721796767044268,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796767044612,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.25,0.6666666666666666,1.4444444444444444,3165,105
192.168.0.65,59298,192.168.0.1,53,6,1721796770,1365,6,2,1721796770662247,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721796770662190,92.0,0.0,92,92,92,57.333332,33.67822,344,40,132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1986062717770034,0.3333333333333333,2.6285714285714286,3168,105
192.168.0.65,59297,192.168.0.1,53,6,1721796770,1025,6,2,1721796770661806,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721796770661656,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,3168,105
192.168.0.119,64728,192.168.0.1,53,17,1721796773,22995659,6,6,1721796776971421,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721796796948896,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,3171,105
192.168.0.114,62956,192.168.0.1,53,17,1721796774,17789,2,2,1721796774509915,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796774527704,89.0,0.0,178,89,89,117.0,0.0,234,117,117,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.828125,0.6666666666666666,2.4722222222222223,3172,105
192.168.0.29,56128,192.168.0.1,53,17,1721796775,328,2,2,1721796775992943,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721796775993271,41.0,0.0,82,41,41,69.0,0.0,138,69,69,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,3173,105
192.168.0.29,49272,192.168.0.1,53,17,1721796776,56414,2,2,1721796776785546,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796776841960,242.0,0.0,484,242,242,270.0,0.0,540,270,270,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,4.029850746268656,0.6666666666666666,6.205128205128205,3174,105
192.168.0.222,54773,192.168.0.1,53,17,1721796776,22690,2,2,1721796776520521,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721796776543211,61.0,0.0,122,61,61,89.0,0.0,178,89,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.459016393442623,0.6666666666666666,1.8484848484848484,3174,105
192.168.0.29,54396,192.168.0.1,53,17,1721796776,4521,2,2,1721796776446973,38.0,0.0,76,38,38,66.0,0.0,132,66,66,2,2,1721796776451493,179.0,0.0,358,179,179,207.0,0.0,414,207,207,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.1363636363636362,0.6666666666666666,4.7105263157894735,3174,105
192.168.0.29,64819,192.168.0.1,53,17,1721796776,18117,2,2,1721796776446970,38.0,0.0,76,38,38,66.0,0.0,132,66,66,2,2,1721796776465087,224.0,0.0,448,224,224,252.0,0.0,504,252,252,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.8181818181818183,0.6666666666666666,5.894736842105263,3174,105
192.168.0.29,52345,192.168.0.1,53,17,1721796776,384,2,2,1721796776274499,30.0,0.0,60,30,30,58.0,0.0,116,58,58,2,2,1721796776274883,212.0,0.0,424,212,212,240.0,0.0,480,240,240,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,4.137931034482759,0.6666666666666666,7.066666666666666,3174,105
192.168.0.29,49632,192.168.0.1,53,17,1721796776,353,2,2,1721796776274497,30.0,0.0,60,30,30,58.0,0.0,116,58,58,2,2,1721796776274850,295.0,0.0,590,295,295,323.0,0.0,646,323,323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,5.568965517241379,0.6666666666666666,9.833333333333334,3174,105
192.168.0.29,57155,192.168.0.1,53,17,1721796776,20215,2,2,1721796776785549,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796776805763,239.0,0.0,478,239,239,267.0,0.0,534,267,267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.985074626865672,0.6666666666666666,6.128205128205129,3174,105
192.168.0.29,59512,192.168.0.1,53,17,1721796776,28553,2,2,1721796776231428,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796776259981,147.0,0.0,294,147,147,175.0,0.0,350,175,175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.0701754385964914,0.6666666666666666,5.068965517241379,3174,105
192.168.0.29,52449,192.168.0.1,53,17,1721796776,27292,2,2,1721796776231424,50.0,0.0,100,50,50,78.0,0.0,156,78,78,2,2,1721796776258716,219.0,0.0,438,219,219,247.0,0.0,494,247,247,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.1666666666666665,0.6666666666666666,4.38,3174,105
192.168.0.29,50760,192.168.0.1,53,17,1721796776,370,2,2,1721796776231421,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796776231791,140.0,0.0,280,140,140,168.0,0.0,336,168,168,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.625,0.6666666666666666,3.888888888888889,3174,105
192.168.0.29,64592,192.168.0.1,53,17,1721796776,402,2,2,1721796776231418,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796776231820,139.0,0.0,278,139,139,167.0,0.0,334,167,167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.609375,0.6666666666666666,3.861111111111111,3174,105
192.168.0.29,50156,192.168.0.1,53,17,1721796776,251,2,2,1721796776069226,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796776069477,140.0,0.0,280,140,140,168.0,0.0,336,168,168,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.625,0.6666666666666666,3.888888888888889,3174,105
192.168.0.29,60308,192.168.0.1,53,17,1721796776,7937,2,2,1721796776069224,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721796776077161,139.0,0.0,278,139,139,167.0,0.0,334,167,167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.609375,0.6666666666666666,3.861111111111111,3174,105
192.168.0.29,55845,192.168.0.1,53,17,1721796776,40262,2,2,1721796776231433,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796776271695,203.0,0.0,406,203,203,231.0,0.0,462,231,231,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,4.052631578947368,0.6666666666666666,7.0,3174,105
192.168.0.119,58058,192.168.0.1,53,17,1721796780,21837,2,2,1721796780978301,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721796781000138,55.0,0.0,110,55,55,83.0,0.0,166,83,83,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2388059701492538,0.6666666666666666,1.4102564102564104,3178,105
192.168.0.119,49353,192.168.0.1,53,17,1721796783,12657232,6,6,1721796786388607,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721796796036531,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,3181,106
192.168.0.29,50479,192.168.0.1,53,17,1721796784,25992076,6,6,1721796787026875,41.0,0.0,246,41,41,69.0,0.0,414,69,69,6,6,1721796810008268,41.0,0.0,246,41,41,69.0,0.0,414,69,69,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,3182,106
192.168.0.29,57793,192.168.0.1,53,17,1721796787,7781,2,2,1721796787845204,45.0,0.0,90,45,45,73.0,0.0,146,73,73,2,2,1721796787852985,220.0,0.0,440,220,220,248.0,0.0,496,248,248,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.3972602739726026,0.6666666666666666,4.888888888888889,3185,106
192.168.0.29,59291,192.168.0.1,53,17,1721796787,34946,2,2,1721796787545214,43.0,0.0,86,43,43,71.0,0.0,142,71,71,2,2,1721796787580160,131.0,0.0,262,131,131,159.0,0.0,318,159,159,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.23943661971831,0.6666666666666666,3.046511627906977,3185,106
192.168.0.29,56232,192.168.0.1,53,17,1721796787,109342,4,4,1721796787104637,32.0,0.0,128,32,32,60.0,0.0,240,60,60,4,4,1721796787169292,187.0,0.0,748,187,187,215.0,0.0,860,215,215,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,3.5833333333333335,0.8,5.84375,3185,106
192.168.0.29,56875,192.168.0.1,53,17,1721796787,19223,2,2,1721796787523197,38.0,0.0,76,38,38,66.0,0.0,132,66,66,2,2,1721796787542420,224.0,0.0,448,224,224,252.0,0.0,504,252,252,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.8181818181818183,0.6666666666666666,5.894736842105263,3185,106
192.168.0.29,63830,192.168.0.1,53,17,1721796788,15668,2,2,1721796788331783,27.0,0.0,54,27,27,55.0,0.0,110,55,55,2,2,1721796788347451,91.0,0.0,182,91,91,119.0,0.0,238,119,119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.1636363636363636,0.6666666666666666,3.3703703703703702,3186,106
192.168.0.29,62863,192.168.0.1,53,17,1721796788,26588,2,2,1721796788574016,54.0,0.0,108,54,54,82.0,0.0,164,82,82,2,2,1721796788600604,70.0,0.0,140,70,70,98.0,0.0,196,98,98,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.1951219512195121,0.6666666666666666,1.2962962962962963,3186,106
192.168.0.29,59313,192.168.0.1,53,17,1721796788,44577,2,2,1721796788539628,64.0,0.0,128,64,64,92.0,0.0,184,92,92,2,2,1721796788584205,308.0,0.0,616,308,308,336.0,0.0,672,336,336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.652173913043478,0.6666666666666666,4.8125,3186,106
192.168.0.29,49573,192.168.0.1,53,17,1721796788,60978,2,2,1721796788539625,64.0,0.0,128,64,64,92.0,0.0,184,92,92,2,2,1721796788600603,251.0,0.0,502,251,251,279.0,0.0,558,279,279,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.032608695652174,0.6666666666666666,3.921875,3186,106
192.168.0.29,52196,192.168.0.1,53,17,1721796788,218,2,2,1721796788403754,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796788403972,145.0,0.0,290,145,145,173.0,0.0,346,173,173,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.0350877192982457,0.6666666666666666,5.0,3186,106
192.168.0.29,62248,192.168.0.1,53,17,1721796788,222,2,2,1721796788403752,29.0,0.0,58,29,29,57.0,0.0,114,57,57,2,2,1721796788403974,104.0,0.0,208,104,104,132.0,0.0,264,132,132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.3157894736842106,0.6666666666666666,3.586206896551724,3186,106
192.168.0.29,49392,192.168.0.1,53,17,1721796788,7085,2,2,1721796788370858,32.0,0.0,64,32,32,60.0,0.0,120,60,60,2,2,1721796788377943,164.0,0.0,328,164,164,192.0,0.0,384,192,192,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.2,0.6666666666666666,5.125,3186,106
192.168.0.29,56769,192.168.0.1,53,17,1721796788,22745,2,2,1721796788350472,28.0,0.0,56,28,28,56.0,0.0,112,56,56,2,2,1721796788373217,134.0,0.0,268,134,134,162.0,0.0,324,162,162,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.892857142857143,0.6666666666666666,4.785714285714286,3186,106
192.168.0.29,58208,192.168.0.1,53,17,1721796788,27505,2,2,1721796788350469,28.0,0.0,56,28,28,56.0,0.0,112,56,56,2,2,1721796788377974,123.0,0.0,246,123,123,151.0,0.0,302,151,151,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.6964285714285716,0.6666666666666666,4.392857142857143,3186,106
192.168.0.29,65126,192.168.0.1,53,17,1721796788,15994,2,2,1721796788331784,27.0,0.0,54,27,27,55.0,0.0,110,55,55,2,2,1721796788347778,133.0,0.0,266,133,133,161.0,0.0,322,161,161,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.9272727272727272,0.6666666666666666,4.925925925925926,3186,106
192.168.0.29,50768,192.168.0.1,53,17,1721796788,216,2,2,1721796788326627,30.0,0.0,60,30,30,58.0,0.0,116,58,58,2,2,1721796788326843,212.0,0.0,424,212,212,240.0,0.0,480,240,240,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,4.137931034482759,0.6666666666666666,7.066666666666666,3186,106
