"sip","sport","dip","dport","proto","first_timestamp","total_time","pkt_fwd_count","pl_fwd_count","last_timestamp_fwd","pl_len_fwd_mean","pl_len_fwd_stdev","pl_len_fwd_total","pl_len_fwd_min","pl_len_fwd_max","pkt_len_fwd_mean","pkt_len_fwd_stdev","pkt_len_fwd_total","pkt_len_fwd_min","pkt_len_fwd_max","pkt_bwd_count","pl_bwd_count","last_timestamp_bwd","pl_len_bwd_mean","pl_len_bwd_stdev","pl_len_bwd_total","pl_len_bwd_min","pl_len_bwd_max","pkt_len_bwd_mean","pkt_len_bwd_stdev","pkt_len_bwd_total","pkt_len_bwd_min","pkt_len_bwd_max","dd","dn","dns","ds","application","app","traffic_type","label"
"192.168.0.29",50552,"20.234.159.93",443,6,1721795874609177,9481715,8,2,1721795884068310,337.5,179.5,675,158,517,127.375,170.09772,1019,40,557,12,10,1721795884090892,639,670.7199,6390,51,1460,573.5,656.15924,6882,40,1500,"Microsoft","Unknown","pnv.skype.com/skype-scd-prod-we-a.westeurope.cloudapp.azure.com","Unknown","Microsoft","Unknown","Unknown","dns"
"192.168.0.29",50553,"40.74.219.49",443,6,1721795874609179,9627628,37,29,1721795884236807,1132.5862,451.35837,32845,158,1440,928.02704,613.5858,34337,40,1480,29,16,1721795884230867,1105.1875,462.96045,17683,51,1460,650.1724,647.9541,18855,40,1500,"Skype","Microsoft","azscus1-client-s.gateway.messenger.live.com/ip.azscus1-client-s.msnmessenger.msn.com.akadns.net","Skype","Skype","Unknown","Unknown","dns"
"192.168.0.29",50554,"20.123.251.172",443,6,1721795874609193,9477312,7,2,1721795884067798,337.5,179.5,675,158,517,139.85715,178.38196,979,40,557,12,10,1721795884086505,644.2,629.0238,6442,51,1410,577.8333,621.5313,6934,40,1450,"Skype","Unknown","api.aps.skype.com/cosmic-westeurope-ns-e7c12a3f0e9c.trafficmanager.net","Unknown","Skype","Deezer","Unknown","dns"
"192.168.0.29",50555,"20.8.134.173",443,6,1721795874817636,9288322,7,2,1721795884105958,337.5,179.5,675,158,517,138.14285,179.27348,967,40,557,11,8,1721795884100320,1180.75,454.43124,9446,51,1410,899.8182,651.8093,9898,40,1450,"Skype","Microsoft","options.skype.com/cosmic-westeurope-ns-75a6b08c0143.trafficmanager.net","Unknown","Skype","Unknown","Unknown","dns"
"192.168.0.29",62251,"192.168.0.1",53,17,1721795874853416,3898,4,4,1721795874854044,34,0,136,34,34,62,0,248,62,62,4,4,1721795874857314,75,0,300,75,75,103,0,412,103,103,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",62400,"192.168.0.1",53,17,1721795874944712,80652,4,4,1721795875025257,41,0,164,41,41,69,0,276,69,69,4,4,1721795875025364,149,0,596,149,149,177,0,708,177,177,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",61686,"192.168.0.1",53,17,1721795875025256,139123,4,4,1721795875025259,51,0,204,51,51,79,0,316,79,79,4,4,1721795875164379,267,0,1068,267,267,295,0,1180,295,295,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",57614,"192.168.0.1",53,17,1721795875200178,141277,4,4,1721795875231863,38,0,152,38,38,66,0,264,66,66,4,4,1721795875341455,86,0,344,86,86,114,0,456,114,114,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",53846,"192.168.0.1",53,17,1721795875231862,64415,4,4,1721795875296158,50,0,200,50,50,78,0,312,78,78,4,4,1721795875296277,195,0,780,195,195,223,0,892,223,223,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",55326,"192.168.0.1",53,17,1721795875374948,53951965,2,2,1721795875374948,41,0,82,41,41,69,0,138,69,69,2,2,1721795929326913,41,0,82,41,41,69,0,138,69,69,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",50556,"192.147.130.166",443,6,1721795875543437,8627116,2,1,1721795880998691,187,0,187,187,187,139.5,87.5,279,52,227,2,0,1721795884170553,0,0,0,0,0,42,2,84,40,44,"Adobe","Unknown","crs.cr.adobe.com/crlog-crcn.adobe.com","Unknown","Adobe","Unknown","Unknown","dns"
"192.168.0.29",50557,"192.147.130.166",443,6,1721795875543438,8626932,2,1,1721795880998426,187,0,187,187,187,139.5,87.5,279,52,227,2,0,1721795884170370,0,0,0,0,0,42,2,84,40,44,"Adobe","Unknown","crs.cr.adobe.com/crlog-crcn.adobe.com","Unknown","Adobe","Unknown","Unknown","dns"
"192.168.0.29",50558,"20.66.9.85",443,6,1721795875604416,8635397,16,6,1721795884239813,325.5,383.3183,1953,38,1101,162.8125,282.41333,2605,40,1141,24,19,1721795884237799,1092.421,615.17505,20756,38,1460,906.3333,702.7413,21752,40,1500,"Skype","Microsoft","engagementapi.skype.com/pdwuengagementapiwkr.cloudapp.net","Unknown","Skype","Unknown","Unknown","dns"
"192.168.0.29",50559,"68.232.34.200",443,6,1721795875842022,8248566,20,10,1721795884090588,206.8,159.68707,2068,31,517,144,152.72296,2880,40,557,22,15,1721795884086134,546.13336,566.7265,8192,31,1460,414,531.4974,9108,40,1500,"Skype","Unknown","static-asm.secure.skypeassets.com/cs10.wpc.v0cdn.net","Unknown","Skype","Discord","Unknown","dns"
"192.168.0.29",50560,"40.126.53.21",443,6,1721795875912140,5630887,15,9,1721795881513716,835.3333,584.2378,7518,31,1440,542,609.4874,8130,40,1480,24,17,1721795881543027,1326.1765,347.77023,22545,51,1460,980.375,668.6948,23529,40,1500,"Microsoft Authentication","Microsoft365","login.live.com/www.tm.v4.a.prd.aadg.akadns.net","Unknown","Microsoft Authentication","Google Drive","Unknown","dns"
"192.168.0.29",50561,"40.126.53.21",443,6,1721795875923269,5583348,14,9,1721795881477151,831.1111,584.08765,7480,31,1440,575.1429,614.0026,8052,40,1480,23,16,1721795881506617,1322.3125,353.41388,21157,51,1460,960.913,674.6664,22101,40,1500,"Microsoft Authentication","Microsoft365","login.live.com/www.tm.v4.a.prd.aadg.akadns.net","Unknown","Microsoft Authentication","Unknown","Unknown","dns"
"192.168.0.29",50562,"13.107.246.60",443,6,1721795875924723,8165857,11,3,1721795884090580,320.33334,184.23232,961,74,517,130.63637,170.48927,1437,40,557,16,11,1721795884081105,1034.2727,569.8808,11377,79,1410,753.3125,670.7608,12053,40,1450,"Microsoft Bing","Microsoft","gateway-skype.bingviz.microsoftapp.net/s-part-0032.t-0009.t-msedge.net","Unknown","Microsoft Bing","Unknown","Unknown","dns"
"192.168.0.29",50563,"2.18.79.136",80,6,1721795875927199,8145074,5,1,1721795884072273,419,0,419,419,419,126.2,166.46489,631,40,459,6,1,1721795884070689,192,0,192,192,192,78,69.079666,468,40,232,"Microsoft","Unknown","www.msftconnecttest.com/a1961.g2.akamai.net","Unknown","Microsoft","Unknown","Unknown","dns"
"192.168.0.29",51298,"88.221.92.172",443,17,1721795875927199,5393978,6,6,1721795881320118,1021.6667,322.91205,6130,565,1250,1049.6666,322.91232,6298,593,1278,14,14,1721795881321177,1091,389.46872,15274,137,1250,1119,389.46872,15666,165,1278,"Microsoft Bing","Unknown","www.bing.com/e86303.dscx.akamaiedge.net","Unknown","Microsoft Bing","Amazon","Unknown","dns"
"192.168.0.29",50564,"52.123.190.34",443,6,1721795875927214,8259281,10,2,1721795884069874,337.5,179.5,675,158,517,109.9,156.10281,1099,40,557,12,7,1721795884186495,868.8571,682.87805,6082,51,1460,550.8333,671.92596,6610,40,1500,"Skype","Unknown","noamdf.presence.skype.com/noamdf.upsconsumer.presence.trafficmanager.net","Unknown","Skype","Unknown","Unknown","dns"
"192.168.0.29",50565,"20.66.9.85",443,6,1721795875927223,5810551,8,2,1721795881737774,337.5,179.5,675,158,517,125.875,170.80724,1007,40,557,12,7,1721795881735086,859.5714,693.3325,6017,51,1460,544.4167,676.03064,6533,40,1500,"Skype","Microsoft","engagementapi.skype.com/pdwuengagementapiwkr.cloudapp.net","Unknown","Skype","Unknown","Unknown","dns"
"192.168.0.29",50566,"68.232.34.200",443,6,1721795875927255,5145545,8,3,1721795881072800,318.66666,183.7976,956,74,517,161,190.06775,1288,40,557,13,8,1721795881067377,882.25,592.6858,7058,99,1460,585.6923,630.4103,7614,40,1500,"Skype","Unknown","static-asm.secure.skypeassets.com/cs10.wpc.v0cdn.net","Unknown","Skype","Discord","Unknown","dns"
"192.168.0.29",50567,"88.221.92.172",443,6,1721795875927258,8151654,12,5,1721795884078912,239.4,211.69849,1197,31,517,140.75,180.04172,1689,40,557,17,10,1721795884075464,669.2,579.53375,6692,24,1460,435.7647,551.7143,7408,40,1500,"Microsoft Bing","Unknown","www.bing.com/e86303.dscx.akamaiedge.net","Unknown","Microsoft Bing","Discord","Text Chat","dns"
"192.168.0.29",50568,"13.107.246.60",443,6,1721795876099255,5229950,11,4,1721795881324299,392.25,256.92838,1569,24,718,184.81818,242.91443,2033,40,758,16,11,1721795881329205,737,587.023,8107,24,1410,548.9375,592.7462,8783,40,1450,"Microsoft Bing","Microsoft","gateway-skype.bingviz.microsoftapp.net/s-part-0032.t-0009.t-msedge.net","Unknown","Microsoft Bing","Skype","Unknown","dns"
"192.168.0.29",50569,"52.31.218.129",443,6,1721795876111709,5218883,13,5,1721795881330592,121.4,76.35077,607,31,233,87.61539,75.19568,1139,40,273,16,9,1721795881326681,612.44446,613.6749,5512,31,1460,386.75,550.1039,6188,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Signal","Unknown","dns"
"192.168.0.29",50570,"52.31.218.129",443,6,1721795876111709,5193643,14,5,1721795881305352,122.6,78.12196,613,31,239,85.5,74.14922,1197,40,279,16,9,1721795881302284,612.44446,613.6749,5512,31,1460,386.75,550.1039,6188,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Signal","Unknown","dns"
"192.168.0.29",50572,"52.31.218.129",443,6,1721795876111710,5218879,13,5,1721795881330589,121.4,76.35077,607,31,233,87.61539,75.19568,1139,40,273,16,9,1721795881326920,612.44446,613.6749,5512,31,1460,386.75,550.1039,6188,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Signal","Unknown","dns"
"192.168.0.29",50571,"52.31.218.129",443,6,1721795876111711,5206142,13,5,1721795881317853,122.6,78.12196,613,31,239,88.07692,76.341805,1145,40,279,16,9,1721795881316145,612.44446,613.6749,5512,31,1460,386.75,550.1039,6188,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Signal","Unknown","dns"
"192.168.0.29",50573,"52.31.218.129",443,6,1721795876111711,5155073,12,5,1721795881266784,121.6,76.6436,608,31,234,91.666664,77.144165,1100,40,274,15,9,1721795881261364,612.44446,613.6749,5512,31,1460,409.86667,560.5698,6148,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Amazon Prime Music","Unknown","dns"
"192.168.0.29",50574,"52.31.218.129",443,6,1721795876111712,5218882,13,5,1721795881330594,121.6,76.6436,608,31,234,87.69231,75.38556,1140,40,274,16,9,1721795881328866,612.44446,613.6749,5512,31,1460,386.75,550.1039,6188,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Signal","Unknown","dns"
"192.168.0.29",50575,"52.31.218.129",443,6,1721795876111713,5206143,13,5,1721795881317856,121.4,76.35077,607,31,233,87.61539,75.19568,1139,40,273,16,9,1721795881315886,612.44446,613.6749,5512,31,1460,386.75,550.1039,6188,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Signal","Unknown","dns"
"192.168.0.29",50576,"68.232.34.200",443,6,1721795876111888,4960917,8,3,1721795881072805,318.66666,183.7976,956,74,517,161,190.06775,1288,40,557,13,8,1721795881067673,882.25,592.6858,7058,99,1460,585.6923,630.4103,7614,40,1500,"Skype","Unknown","static-asm.secure.skypeassets.com/cs10.wpc.v0cdn.net","Unknown","Skype","Discord","Unknown","dns"
"192.168.0.222",57087,"192.168.0.1",53,17,1721795876353583,69295,4,4,1721795876371286,50,0,200,50,50,78,0,312,78,78,4,4,1721795876422878,170,0,680,170,170,198,0,792,198,198,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.222",60247,"20.189.173.4",443,6,1721795876424091,110117147,11,3,1721795986541238,452.33334,387.62036,1357,158,1000,164.45454,285.13644,1809,40,1040,9,7,1721795986541051,963.7143,584.86835,6746,51,1460,790.8889,651.6092,7118,40,1500,"Microsoft","Microsoft","mobile.events.data.microsoft.com/onedscolprdwus03.westus.cloudapp.azure.com","Microsoft","Microsoft","Amazon","Unknown","dns"
"192.168.0.119",54071,"192.168.0.1",53,17,1721795876743095,53819224,6,6,1721795879760214,52,0,312,52,52,80,0,480,80,80,6,6,1721795930562319,52,0,312,52,52,80,0,480,80,80,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.123",48402,"216.239.32.58",636,6,1721795878809622,552237084,18,5,1721796431040056,342.8,329.00665,1714,6,937,147.66667,231.43417,2658,52,989,15,2,1721796431046706,1034,351,2068,683,1385,190.4,373.93936,2856,52,1437,"Google","Google","ldap.google.com","Unknown","Google","Unknown","Unknown","dns"
"192.168.0.65",53717,"142.251.37.3",443,17,1721795879269170,71927,20,20,1721795879341097,365.6,500.34952,7312,31,1250,393.6,500.34952,7872,59,1278,24,24,1721795879340820,377.66666,472.4982,9064,22,1250,405.66666,472.4982,9736,50,1278,"Google","Google","ssl.gstatic.com","Unknown","Google","Discord","Unknown","dns"
"192.168.0.123",48418,"216.239.32.58",636,6,1721795880061422,553033580,18,5,1721796433088009,342.8,329.00665,1714,6,937,147.66667,231.43417,2658,52,989,17,2,1721796433095002,1034,351,2068,683,1385,174.11765,354.0739,2960,52,1437,"Google","Google","ldap.google.com","Unknown","Google","Unknown","Unknown","dns"
"192.168.0.29",50577,"13.107.246.60",443,6,1721795880997069,3081857,16,7,1721795884078926,339.42856,290.01276,2376,31,912,189.25,254.82457,3028,40,952,16,12,1721795884077367,628.6667,640.7836,7544,23,1410,512.25,617.54193,8196,40,1450,"Microsoft Bing","Microsoft","gateway-skype.bingviz.microsoftapp.net/s-part-0032.t-0009.t-msedge.net","Unknown","Microsoft Bing","Google","Unknown","dns"
"192.168.0.29",50578,"2.18.79.136",80,6,1721795880997073,3075193,4,0,1721795884072266,0,0,0,0,0,46,6,184,40,52,3,0,1721795884070722,0,0,0,0,0,48,5.656854,144,40,52,"Microsoft","Unknown","www.msftconnecttest.com/a1961.g2.akamai.net","Unknown","Microsoft","Unknown","Unknown","dns"
"192.168.0.29",50579,"52.123.190.34",443,6,1721795880997075,3194305,15,8,1721795884191380,304,400.5802,2432,38,1298,202.93333,329.13815,3044,40,1338,13,8,1721795884188728,823.375,650.00964,6587,51,1460,547.61536,647.7215,7119,40,1500,"Skype","Unknown","noamdf.presence.skype.com/noamdf.upsconsumer.presence.trafficmanager.net","Unknown","Skype","Amazon Prime Video","Unknown","dns"
"192.168.0.29",50580,"88.221.92.172",443,6,1721795880997077,3077327,8,2,1721795884074404,298.5,218.5,597,80,517,117.625,167.99251,941,40,557,11,6,1721795884072108,761.3333,584.9848,4568,24,1460,457.45456,573.2166,5032,40,1500,"Microsoft Bing","Unknown","www.bing.com/e86303.dscx.akamaiedge.net","Unknown","Microsoft Bing","Unknown","Unknown","dns"
"192.168.0.29",50589,"68.232.34.200",443,6,1721795880997258,3093327,24,11,1721795884090585,195.81818,161.81798,2154,31,517,131.25,145.83417,3150,40,557,22,15,1721795884083944,550.86664,544.0444,8263,86,1460,416.68182,516.5577,9167,40,1500,"Skype","Unknown","static-asm.secure.skypeassets.com/cs10.wpc.v0cdn.net","Unknown","Skype","Google","Unknown","dns"
"192.168.0.29",50581,"68.232.34.200",443,6,1721795880997258,73543,9,3,1721795881070801,318.66666,183.7976,956,74,517,147.55556,183.1879,1328,40,557,12,9,1721795881067101,796.2222,579.3686,7166,99,1460,638.1667,607.8133,7658,40,1500,"Skype","Unknown","static-asm.secure.skypeassets.com/cs10.wpc.v0cdn.net","Unknown","Skype","Google","Unknown","dns"
"192.168.0.29",63270,"192.168.0.1",53,17,1721795880997423,450713,2,2,1721795880997423,43,0,86,43,43,71,0,142,71,71,2,2,1721795881448136,184,0,368,184,184,212,0,424,212,212,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",50590,"52.123.190.34",443,6,1721795880997424,364957,8,2,1721795881362381,337.5,179.5,675,158,517,127.375,170.09772,1019,40,557,10,7,1721795881360377,868.8571,682.87805,6082,51,1460,649.4,695.34924,6494,40,1500,"Skype","Unknown","noamdf.presence.skype.com/noamdf.upsconsumer.presence.trafficmanager.net","Unknown","Skype","Amazon Prime Video","Unknown","dns"
"192.168.0.29",50582,"52.31.218.129",443,6,1721795880997424,331304,18,10,1721795881328728,810.1,652.8253,8101,31,1460,490.72223,631.0425,8833,40,1500,18,11,1721795881325772,484.18182,602.7114,5326,9,1460,336.55554,526.6116,6058,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Webex","Unknown","dns"
"192.168.0.29",50591,"68.232.34.200",443,6,1721795880997425,75389,10,3,1721795881072814,318.66666,183.7976,956,74,517,139.2,175.50374,1392,40,557,12,8,1721795881069067,882.25,557.69116,7058,99,1460,630.1667,614.8037,7562,40,1500,"Skype","Unknown","static-asm.secure.skypeassets.com/cs10.wpc.v0cdn.net","Unknown","Skype","Apple Music","Unknown","dns"
"192.168.0.29",50393,"192.168.0.1",53,17,1721795880997426,24931,2,2,1721795880997426,39,0,78,39,39,67,0,134,67,67,2,2,1721795881022357,281,0,562,281,281,309,0,618,309,309,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",50584,"52.113.194.133",443,6,1721795880997427,3073723,7,3,1721795884069878,326.66666,186.14752,980,74,517,181.71428,201.29916,1272,40,557,14,8,1721795884071150,825.625,644.0592,6605,62,1460,512.6429,634.9588,7177,40,1500,"Microsoft Bing","Microsoft","api.asm.skype.com/s-0006.s-msedge.net","Skype","Skype","Unknown","Unknown","dns"
"192.168.0.29",50583,"192.147.130.166",443,6,1721795880997444,6356660,4,2,1721795884183501,187,0,374,187,187,136.5,90.599396,546,40,227,3,0,1721795887354104,0,0,0,0,0,41.333332,1.8856468,124,40,44,"Adobe","Unknown","crs.cr.adobe.com/crlog-crcn.adobe.com","Unknown","Adobe","Unknown","Unknown","dns"
"192.168.0.29",55843,"192.168.0.1",53,17,1721795880997465,170294,2,2,1721795880997465,48,0,96,48,48,76,0,152,76,76,2,2,1721795881167759,176,0,352,176,176,204,0,408,204,204,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51077,"192.168.0.1",53,17,1721795880997484,217961,2,2,1721795880997484,53,0,106,53,53,81,0,162,81,81,2,2,1721795881215445,417,0,834,417,417,445,0,890,445,445,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",56986,"192.168.0.1",53,17,1721795880997500,140940,2,2,1721795880997500,38,0,76,38,38,66,0,132,66,66,2,2,1721795881138440,281,0,562,281,281,309,0,618,309,309,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",60478,"192.168.0.1",53,17,1721795880997519,144488,2,2,1721795880997519,46,0,92,46,46,74,0,148,74,74,2,2,1721795881142007,441,0,882,441,441,469,0,938,469,469,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",62778,"192.168.0.1",53,17,1721795880997536,140747,2,2,1721795880997537,38,0,76,38,38,66,0,132,66,66,2,2,1721795881138283,323,0,646,323,323,351,0,702,351,351,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",54429,"192.168.0.1",53,17,1721795880997554,137412,2,2,1721795880997554,36,0,72,36,36,64,0,128,64,64,2,2,1721795881134966,160,0,320,160,160,188,0,376,188,188,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",57227,"192.168.0.1",53,17,1721795880997576,203961,2,2,1721795880997576,46,0,92,46,46,74,0,148,74,74,2,2,1721795881201537,374,0,748,374,374,402,0,804,402,402,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",52861,"192.168.0.1",53,17,1721795880997602,163703,2,2,1721795880997602,53,0,106,53,53,81,0,162,81,81,2,2,1721795881161305,350,0,700,350,350,378,0,756,378,378,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",50585,"52.113.194.133",443,6,1721795880997607,3079242,18,8,1721795884076849,338.25,375.1552,2706,31,1242,191,301.01328,3438,40,1282,26,15,1721795884073545,529.26666,583.21173,7939,31,1460,345.80768,514.12933,8991,40,1500,"Microsoft Bing","Microsoft","api.asm.skype.com/s-0006.s-msedge.net","Skype","Skype","Unknown","Unknown","dns"
"192.168.0.29",52075,"192.168.0.1",53,17,1721795880997906,127990,2,2,1721795880997906,40,0,80,40,40,68,0,136,68,68,2,2,1721795881125896,137,0,274,137,137,165,0,330,165,165,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51239,"192.168.0.1",53,17,1721795880997907,627568,6,6,1721795880999763,37,0,222,37,37,65,0,390,65,65,6,6,1721795881625475,137,0,822,137,137,165,0,990,165,165,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",50586,"52.113.194.133",443,6,1721795880998116,33293,6,2,1721795881030239,449.5,67.5,899,382,517,191.83333,214.10155,1151,40,557,10,6,1721795881031409,1017.1667,626.54193,6103,99,1460,651.5,694.5444,6515,40,1500,"Microsoft Bing","Microsoft","api.asm.skype.com/s-0006.s-msedge.net","Skype","Skype","Unknown","Unknown","dns"
"192.168.0.29",53284,"192.168.0.1",53,17,1721795880998118,101,2,2,1721795880998118,32,0,64,32,32,60,0,120,60,60,2,2,1721795880998219,250,0,500,250,250,278,0,556,278,278,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51774,"192.168.0.1",53,17,1721795880998264,58532,2,2,1721795880998264,47,0,94,47,47,75,0,150,75,75,2,2,1721795881056796,216,0,432,216,216,244,0,488,244,244,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
